Time,Failure_5
2017-2-28 12:00 AM,35.58
2017-2-28 1:00 AM,35.73
2017-2-28 2:00 AM,38.55
2017-2-28 3:00 AM,38.31
2017-2-28 4:00 AM,39.20
2017-2-28 5:00 AM,41.25
2017-2-28 6:00 AM,43.56
2017-2-28 7:00 AM,43.02
2017-2-28 8:00 AM,45.62
2017-2-28 9:00 AM,46.75
2017-2-28 10:00 AM,47.16
2017-2-28 11:00 AM,46.73
2017-2-28 12:00 PM,44.55
2017-2-28 1:00 PM,42.77
2017-2-28 2:00 PM,44.77
2017-2-28 3:00 PM,46.39
2017-2-28 4:00 PM,45.03
2017-2-28 5:00 PM,44.72
2017-2-28 6:00 PM,45.13
2017-2-28 7:00 PM,45.92
2017-2-28 8:00 PM,49.06
2017-2-28 9:00 PM,50.47
2017-2-28 10:00 PM,48.65
2017-2-28 11:00 PM,50.10
2017-3-1 12:00 AM,51.53
2017-3-1 1:00 AM,52.92
2017-3-1 2:00 AM,50.98
2017-3-1 3:00 AM,53.03
2017-3-1 4:00 AM,53.91
2017-3-1 5:00 AM,54.51
2017-3-1 6:00 AM,55.38
2017-3-1 7:00 AM,54.05
2017-3-1 8:00 AM,54.96
2017-3-1 9:00 AM,54.48
2017-3-1 10:00 AM,51.93
2017-3-1 11:00 AM,53.43
2017-3-1 12:00 PM,53.34
2017-3-1 1:00 PM,53.37
2017-3-1 2:00 PM,55.92
2017-3-1 3:00 PM,55.19
2017-3-1 4:00 PM,56.45
2017-3-1 5:00 PM,56.43
2017-3-1 6:00 PM,57.45
2017-3-1 7:00 PM,58.51
2017-3-1 8:00 PM,57.56
2017-3-1 9:00 PM,59.06
2017-3-1 10:00 PM,60.82
2017-3-1 11:00 PM,56.31
2017-3-2 12:00 AM,55.64
2017-3-2 1:00 AM,54.60
2017-3-2 2:00 AM,56.25
2017-3-2 3:00 AM,54.80
2017-3-2 4:00 AM,54.09
2017-3-2 5:00 AM,56.98
2017-3-2 6:00 AM,56.15
2017-3-2 7:00 AM,57.89
2017-3-2 8:00 AM,57.93
2017-3-2 9:00 AM,57.06
2017-3-2 10:00 AM,58.82
2017-3-2 11:00 AM,57.64
2017-3-2 12:00 PM,59.21
2017-3-2 1:00 PM,57.54
2017-3-2 2:00 PM,58.51
2017-3-2 3:00 PM,57.70
2017-3-2 4:00 PM,59.41
2017-3-2 5:00 PM,58.35
2017-3-2 6:00 PM,58.99
2017-3-2 7:00 PM,57.33
2017-3-2 8:00 PM,59.69
2017-3-2 9:00 PM,59.17
2017-3-2 10:00 PM,59.98
2017-3-2 11:00 PM,58.30
2017-3-3 12:00 AM,60.29
2017-3-3 1:00 AM,58.27
2017-3-3 2:00 AM,60.43
2017-3-3 3:00 AM,60.23
2017-3-3 4:00 AM,58.26
2017-3-3 5:00 AM,59.08
2017-3-3 6:00 AM,58.98
2017-3-3 7:00 AM,58.17
2017-3-3 8:00 AM,58.27
2017-3-3 9:00 AM,61.42
2017-3-3 10:00 AM,59.97
2017-3-3 11:00 AM,60.03
2017-3-3 12:00 PM,60.47
2017-3-3 1:00 PM,59.51
2017-3-3 2:00 PM,61.17
2017-3-3 3:00 PM,60.52
2017-3-3 4:00 PM,60.06
2017-3-3 5:00 PM,59.01
2017-3-3 6:00 PM,60.16
2017-3-3 7:00 PM,60.37
2017-3-3 8:00 PM,61.02
2017-3-3 9:00 PM,61.05
2017-3-3 10:00 PM,61.03
2017-3-3 11:00 PM,61.18
2017-3-4 12:00 AM,62.67
2017-3-4 1:00 AM,60.68
2017-3-4 2:00 AM,63.20
,
,
,
,
,
