Time,Failure_3
2017-1-27 10:00 AM,50.04
2017-1-27 11:00 AM,46.78
2017-1-27 12:00 PM,46.27
2017-1-27 1:00 PM,19.56
2017-1-27 2:00 PM,19.58
2017-1-27 3:00 PM,20.24
2017-1-27 4:00 PM,22.77
2017-1-27 5:00 PM,27.28
2017-1-27 6:00 PM,34.42
2017-1-27 7:00 PM,32.72
2017-1-27 8:00 PM,32.67
2017-1-27 9:00 PM,33.93
2017-1-27 10:00 PM,33.42
2017-1-27 11:00 PM,36.27
2017-1-28 12:00 AM,34.20
2017-1-28 1:00 AM,31.54
2017-1-28 2:00 AM,28.07
2017-1-28 3:00 AM,27.83
2017-1-28 4:00 AM,28.62
2017-1-28 5:00 AM,28.83
2017-1-28 6:00 AM,27.70
2017-1-28 7:00 AM,30.23
2017-1-28 8:00 AM,28.53
2017-1-28 9:00 AM,27.81
2017-1-28 10:00 AM,29.86
2017-1-28 11:00 AM,31.03
2017-1-28 12:00 PM,30.84
2017-1-28 1:00 PM,30.98
2017-1-28 2:00 PM,29.39
2017-1-28 3:00 PM,30.22
2017-1-28 4:00 PM,29.15
2017-1-28 5:00 PM,31.17
2017-1-28 6:00 PM,29.76
2017-1-28 7:00 PM,29.85
2017-1-28 8:00 PM,29.62
2017-1-28 9:00 PM,31.68
2017-1-28 10:00 PM,31.05
2017-1-28 11:00 PM,32.75
2017-1-29 12:00 AM,33.25
2017-1-29 1:00 AM,33.39
2017-1-29 2:00 AM,32.75
2017-1-29 3:00 AM,33.32
2017-1-29 4:00 AM,33.85
2017-1-29 5:00 AM,32.09
2017-1-29 6:00 AM,33.26
2017-1-29 7:00 AM,34.21
2017-1-29 8:00 AM,35.37
2017-1-29 9:00 AM,34.18
2017-1-29 10:00 AM,36.27
2017-1-29 11:00 AM,35.87
2017-1-29 12:00 PM,36.26
2017-1-29 1:00 PM,34.65
2017-1-29 2:00 PM,36.23
2017-1-29 3:00 PM,36.72
2017-1-29 4:00 PM,37.17
2017-1-29 5:00 PM,34.94
2017-1-29 6:00 PM,36.53
2017-1-29 7:00 PM,38.64
2017-1-29 8:00 PM,42.57
2017-1-29 9:00 PM,43.34
2017-1-29 10:00 PM,45.14
2017-1-29 11:00 PM,43.29
2017-1-30 12:00 AM,44.37
2017-1-30 1:00 AM,30.78
2017-1-30 2:00 AM,25.64
2017-1-30 3:00 AM,30.32
2017-1-30 4:00 AM,29.85
2017-1-30 5:00 AM,32.13
2017-1-30 6:00 AM,32.26
2017-1-30 7:00 AM,34.46
2017-1-30 8:00 AM,31.90
2017-1-30 9:00 AM,32.91
2017-1-30 10:00 AM,34.20
2017-1-30 11:00 AM,37.64
2017-1-30 12:00 PM,36.65
2017-1-30 1:00 PM,38.85
2017-1-30 2:00 PM,39.48
2017-1-30 3:00 PM,42.79
2017-1-30 4:00 PM,41.26
2017-1-30 5:00 PM,42.84
2017-1-30 6:00 PM,42.54
2017-1-30 7:00 PM,45.65
2017-1-30 8:00 PM,46.37
2017-1-30 9:00 PM,47.00
2017-1-30 10:00 PM,45.41
2017-1-30 11:00 PM,47.64
2017-1-31 12:00 AM,48.45
2017-1-31 1:00 AM,28.81
2017-1-31 2:00 AM,18.86
2017-1-31 3:00 AM,18.89
2017-1-31 4:00 AM,20.71
2017-1-31 5:00 AM,18.65
2017-1-31 6:00 AM,19.39
2017-1-31 7:00 AM,19.63
2017-1-31 8:00 AM,21.22
2017-1-31 9:00 AM,19.72
2017-1-31 10:00 AM,19.05
2017-1-31 11:00 AM,20.81
2017-1-31 12:00 PM,22.88
2017-1-31 1:00 PM,22.09
2017-1-31 2:00 PM,23.68
2017-1-31 3:00 PM,22.88
2017-1-31 4:00 PM,23.73
2017-1-31 5:00 PM,23.11
2017-1-31 6:00 PM,23.87
2017-1-31 7:00 PM,25.24
2017-1-31 8:00 PM,24.99
2017-1-31 9:00 PM,33.73
2017-1-31 10:00 PM,45.98
2017-1-31 11:00 PM,41.29
2017-2-1 12:00 AM,35.94
2017-2-1 1:00 AM,36.75
2017-2-1 2:00 AM,39.56
2017-2-1 3:00 AM,39.83
2017-2-1 4:00 AM,36.23
2017-2-1 5:00 AM,33.14
2017-2-1 6:00 AM,34.18
2017-2-1 7:00 AM,34.12
2017-2-1 8:00 AM,32.10
2017-2-1 9:00 AM,34.76
2017-2-1 10:00 AM,37.84
2017-2-1 11:00 AM,38.07
2017-2-1 12:00 PM,38.62
2017-2-1 1:00 PM,36.97
2017-2-1 2:00 PM,34.62
2017-2-1 3:00 PM,36.50
2017-2-1 4:00 PM,38.71
2017-2-1 5:00 PM,41.28
2017-2-1 6:00 PM,43.29
2017-2-1 7:00 PM,42.58
2017-2-1 8:00 PM,42.50
2017-2-1 9:00 PM,42.82
2017-2-1 10:00 PM,42.79
2017-2-1 11:00 PM,43.22
2017-2-2 12:00 AM,24.41
2017-2-2 1:00 AM,23.66
2017-2-2 2:00 AM,23.94
2017-2-2 3:00 AM,25.00
2017-2-2 4:00 AM,28.33
2017-2-2 5:00 AM,27.73
2017-2-2 6:00 AM,29.62
2017-2-2 7:00 AM,29.16
2017-2-2 8:00 AM,31.33
2017-2-2 9:00 AM,24.70
2017-2-2 10:00 AM,23.83
2017-2-2 11:00 AM,25.05
2017-2-2 12:00 PM,27.78
2017-2-2 1:00 PM,27.86
2017-2-2 2:00 PM,27.03
2017-2-2 3:00 PM,28.44
2017-2-2 4:00 PM,28.25
2017-2-2 5:00 PM,31.28
2017-2-2 6:00 PM,26.16
2017-2-2 7:00 PM,22.48
2017-2-2 8:00 PM,24.90
2017-2-2 9:00 PM,26.37
2017-2-2 10:00 PM,28.61
2017-2-2 11:00 PM,30.74
2017-2-3 12:00 AM,30.14
2017-2-3 1:00 AM,31.17
2017-2-3 2:00 AM,33.03
2017-2-3 3:00 AM,33.26
2017-2-3 4:00 AM,37.54
2017-2-3 5:00 AM,35.48
2017-2-3 6:00 AM,39.78
2017-2-3 7:00 AM,43.32
2017-2-3 8:00 AM,44.96
2017-2-3 9:00 AM,43.97
2017-2-3 10:00 AM,45.99
2017-2-3 11:00 AM,47.34
2017-2-3 12:00 PM,46.22
2017-2-3 1:00 PM,46.83
2017-2-3 2:00 PM,46.52
2017-2-3 3:00 PM,37.22
2017-2-3 4:00 PM,35.92
2017-2-3 5:00 PM,38.47
2017-2-3 6:00 PM,40.18
2017-2-3 7:00 PM,37.94
2017-2-3 8:00 PM,40.53
2017-2-3 9:00 PM,42.08
2017-2-3 10:00 PM,42.58
2017-2-3 11:00 PM,43.32
2017-2-4 12:00 AM,41.64
2017-2-4 1:00 AM,45.30
2017-2-4 2:00 AM,43.95
2017-2-4 3:00 AM,45.20
2017-2-4 4:00 AM,46.28
2017-2-4 5:00 AM,48.31
2017-2-4 6:00 AM,47.64
2017-2-4 7:00 AM,48.29
2017-2-4 8:00 AM,49.98
2017-2-4 9:00 AM,49.27
2017-2-4 10:00 AM,49.67
2017-2-4 11:00 AM,52.00
2017-2-4 12:00 PM,52.41
2017-2-4 1:00 PM,52.46
2017-2-4 2:00 PM,52.18
2017-2-4 3:00 PM,53.32
2017-2-4 4:00 PM,52.33
2017-2-4 5:00 PM,48.83
2017-2-4 6:00 PM,51.40
2017-2-4 7:00 PM,52.07
2017-2-4 8:00 PM,51.19
2017-2-4 9:00 PM,53.82
2017-2-4 10:00 PM,52.71
2017-2-4 11:00 PM,54.75
2017-2-5 12:00 AM,53.72
2017-2-5 1:00 AM,56.10
2017-2-5 2:00 AM,56.17
2017-2-5 3:00 AM,54.77
2017-2-5 4:00 AM,55.13
2017-2-5 5:00 AM,55.96
2017-2-5 6:00 AM,56.16
2017-2-5 7:00 AM,56.35
2017-2-5 8:00 AM,57.31
2017-2-5 9:00 AM,56.95
2017-2-5 10:00 AM,56.56
2017-2-5 11:00 AM,57.85
2017-2-5 12:00 PM,57.31
2017-2-5 1:00 PM,59.28
2017-2-5 2:00 PM,57.23
2017-2-5 3:00 PM,59.02
2017-2-5 4:00 PM,60.44
2017-2-5 5:00 PM,61.35
2017-2-5 6:00 PM,61.84
2017-2-5 7:00 PM,61.45
2017-2-5 8:00 PM,61.79
2017-2-5 9:00 PM,61.27
2017-2-5 10:00 PM,60.04
2017-2-5 11:00 PM,61.91
2017-2-6 12:00 AM,64.17
2017-2-6 1:00 AM,62.70
2017-2-6 2:00 AM,63.14
2017-2-6 3:00 AM,62.36
2017-2-6 4:00 AM,62.44
2017-2-6 5:00 AM,64.87
2017-2-6 6:00 AM,64.16
2017-2-6 7:00 AM,64.82
2017-2-6 8:00 AM,65.25
2017-2-6 9:00 AM,64.71
2017-2-6 10:00 AM,66.14
2017-2-6 11:00 AM,64.85
2017-2-6 12:00 PM,66.05
2017-2-6 1:00 PM,55.91
2017-2-6 2:00 PM,54.82
2017-2-6 3:00 PM,57.04
2017-2-6 4:00 PM,58.54
2017-2-6 5:00 PM,57.50
2017-2-6 6:00 PM,56.16
2017-2-6 7:00 PM,57.31
2017-2-6 8:00 PM,57.45
2017-2-6 9:00 PM,57.66
2017-2-6 10:00 PM,59.00
2017-2-6 11:00 PM,57.83
2017-2-7 12:00 AM,59.25
2017-2-7 1:00 AM,59.28
2017-2-7 2:00 AM,57.68
2017-2-7 3:00 AM,60.55
2017-2-7 4:00 AM,58.85
2017-2-7 5:00 AM,60.01
2017-2-7 6:00 AM,60.92
2017-2-7 7:00 AM,60.28
2017-2-7 8:00 AM,62.57
2017-2-7 9:00 AM,61.50
2017-2-7 10:00 AM,62.40
2017-2-7 11:00 AM,60.70
2017-2-7 12:00 PM,61.39
2017-2-7 1:00 PM,60.51
2017-2-7 2:00 PM,63.78
2017-2-7 3:00 PM,64.06
,
,
,
,
,
,
,
,
,
,
,
