Time,Failure_4
2017-2-18 12:00 PM,57.80
2017-2-18 1:00 PM,59.65
2017-2-18 2:00 PM,59.95
2017-2-18 3:00 PM,57.88
2017-2-18 4:00 PM,59.92
2017-2-18 5:00 PM,59.50
2017-2-18 6:00 PM,60.10
2017-2-18 7:00 PM,59.74
2017-2-18 8:00 PM,60.76
2017-2-18 9:00 PM,59.38
2017-2-18 10:00 PM,58.02
2017-2-18 11:00 PM,59.63
2017-2-19 12:00 AM,59.97
2017-2-19 1:00 AM,60.07
2017-2-19 2:00 AM,58.20
2017-2-19 3:00 AM,60.52
2017-2-19 4:00 AM,60.38
2017-2-19 5:00 AM,61.08
2017-2-19 6:00 AM,60.96
2017-2-19 7:00 AM,61.16
2017-2-19 8:00 AM,60.54
2017-2-19 9:00 AM,61.87
2017-2-19 10:00 AM,59.30
2017-2-19 11:00 AM,61.78
2017-2-19 12:00 PM,62.07
2017-2-19 1:00 PM,60.04
2017-2-19 2:00 PM,60.27
2017-2-19 3:00 PM,60.24
2017-2-19 4:00 PM,61.77
2017-2-19 5:00 PM,60.43
2017-2-19 6:00 PM,60.27
2017-2-19 7:00 PM,62.80
,
,
,
,
,
,
,
,
,
