Time,Failure_10
2017-4-25 8:00 AM,43.79
2017-4-25 9:00 AM,45.43
2017-4-25 10:00 AM,43.96
2017-4-25 11:00 AM,44.30
2017-4-25 12:00 PM,25.31
2017-4-25 1:00 PM,25.38
2017-4-25 2:00 PM,38.32
2017-4-25 3:00 PM,39.70
2017-4-25 4:00 PM,45.11
2017-4-25 5:00 PM,41.11
2017-4-25 6:00 PM,41.64
2017-4-25 7:00 PM,32.78
2017-4-25 8:00 PM,38.42
2017-4-25 9:00 PM,37.01
2017-4-25 10:00 PM,41.08
2017-4-25 11:00 PM,42.41
2017-4-26 12:00 AM,44.86
2017-4-26 1:00 AM,44.49
2017-4-26 2:00 AM,45.16
2017-4-26 3:00 AM,45.38
2017-4-26 4:00 AM,47.65
2017-4-26 5:00 AM,49.38
2017-4-26 6:00 AM,50.28
2017-4-26 7:00 AM,51.39
2017-4-26 8:00 AM,51.27
2017-4-26 9:00 AM,50.83
2017-4-26 10:00 AM,54.32
2017-4-26 11:00 AM,52.55
2017-4-26 12:00 PM,20.49
2017-4-26 1:00 PM,12.93
2017-4-26 2:00 PM,12.22
2017-4-26 3:00 PM,12.44
2017-4-26 4:00 PM,14.89
2017-4-26 5:00 PM,13.04
2017-4-26 6:00 PM,14.67
2017-4-26 7:00 PM,17.84
2017-4-26 8:00 PM,16.20
2017-4-26 9:00 PM,16.09
2017-4-26 10:00 PM,14.85
2017-4-26 11:00 PM,18.29
2017-4-27 12:00 AM,16.34
2017-4-27 1:00 AM,18.49
2017-4-27 2:00 AM,18.77
2017-4-27 3:00 AM,20.81
2017-4-27 4:00 AM,21.07
2017-4-27 5:00 AM,19.28
2017-4-27 6:00 AM,22.87
2017-4-27 7:00 AM,23.47
2017-4-27 8:00 AM,23.23
2017-4-27 9:00 AM,24.39
2017-4-27 10:00 AM,25.77
2017-4-27 11:00 AM,26.26
2017-4-27 12:00 PM,25.66
2017-4-27 1:00 PM,26.75
2017-4-27 2:00 PM,27.76
2017-4-27 3:00 PM,26.76
2017-4-27 4:00 PM,24.21
2017-4-27 5:00 PM,21.92
2017-4-27 6:00 PM,26.08
2017-4-27 7:00 PM,25.63
2017-4-27 8:00 PM,28.23
2017-4-27 9:00 PM,29.78
2017-4-27 10:00 PM,30.34
2017-4-27 11:00 PM,28.87
2017-4-28 12:00 AM,31.39
2017-4-28 1:00 AM,30.00
2017-4-28 2:00 AM,29.15
2017-4-28 3:00 AM,30.95
2017-4-28 4:00 AM,27.93
2017-4-28 5:00 AM,29.40
2017-4-28 6:00 AM,27.51
2017-4-28 7:00 AM,26.95
2017-4-28 8:00 AM,27.94
2017-4-28 9:00 AM,24.61
2017-4-28 10:00 AM,25.37
2017-4-28 11:00 AM,26.32
2017-4-28 12:00 PM,25.25
2017-4-28 1:00 PM,27.00
2017-4-28 2:00 PM,26.43
2017-4-28 3:00 PM,25.74
2017-4-28 4:00 PM,26.28
2017-4-28 5:00 PM,24.95
2017-4-28 6:00 PM,26.43
2017-4-28 7:00 PM,27.45
2017-4-28 8:00 PM,25.32
2017-4-28 9:00 PM,24.72
2017-4-28 10:00 PM,26.20
2017-4-28 11:00 PM,24.49
2017-4-29 12:00 AM,27.31
2017-4-29 1:00 AM,25.17
2017-4-29 2:00 AM,25.36
2017-4-29 3:00 AM,26.29
2017-4-29 4:00 AM,26.34
2017-4-29 5:00 AM,25.23
2017-4-29 6:00 AM,24.69
2017-4-29 7:00 AM,24.89
2017-4-29 8:00 AM,26.32
2017-4-29 9:00 AM,24.00
2017-4-29 10:00 AM,31.46
2017-4-29 11:00 AM,31.94
2017-4-29 12:00 PM,30.45
2017-4-29 1:00 PM,29.71
2017-4-29 2:00 PM,31.95
2017-4-29 3:00 PM,29.15
2017-4-29 4:00 PM,29.62
2017-4-29 5:00 PM,29.18
2017-4-29 6:00 PM,30.28
2017-4-29 7:00 PM,34.02
2017-4-29 8:00 PM,43.56
2017-4-29 9:00 PM,37.30
2017-4-29 10:00 PM,37.66
2017-4-29 11:00 PM,33.98
2017-4-30 12:00 AM,36.49
2017-4-30 1:00 AM,37.58
2017-4-30 2:00 AM,39.41
2017-4-30 3:00 AM,39.30
2017-4-30 4:00 AM,42.82
2017-4-30 5:00 AM,30.19
2017-4-30 6:00 AM,27.78
2017-4-30 7:00 AM,29.74
2017-4-30 8:00 AM,32.28
2017-4-30 9:00 AM,42.71
2017-4-30 10:00 AM,37.10
2017-4-30 11:00 AM,48.38
2017-4-30 12:00 PM,44.30
2017-4-30 1:00 PM,34.71
2017-4-30 2:00 PM,46.37
2017-4-30 3:00 PM,51.61
2017-4-30 4:00 PM,42.12
2017-4-30 5:00 PM,37.43
2017-4-30 6:00 PM,42.32
2017-4-30 7:00 PM,44.06
2017-4-30 8:00 PM,49.74
2017-4-30 9:00 PM,49.85
2017-4-30 10:00 PM,55.21
2017-4-30 11:00 PM,54.68
2017-5-1 12:00 AM,53.75
2017-5-1 1:00 AM,54.43
2017-5-1 2:00 AM,60.08
2017-5-1 3:00 AM,61.91
2017-5-1 4:00 AM,64.39
2017-5-1 5:00 AM,67.71
2017-5-1 6:00 AM,61.77
2017-5-1 7:00 AM,48.86
2017-5-1 8:00 AM,15.57
2017-5-1 9:00 AM,19.23
2017-5-1 10:00 AM,17.41
2017-5-1 11:00 AM,20.60
2017-5-1 12:00 PM,24.69
2017-5-1 1:00 PM,27.20
2017-5-1 2:00 PM,30.70
2017-5-1 3:00 PM,31.68
2017-5-1 4:00 PM,31.48
2017-5-1 5:00 PM,28.22
2017-5-1 6:00 PM,27.82
2017-5-1 7:00 PM,31.47
2017-5-1 8:00 PM,31.97
2017-5-1 9:00 PM,35.63
2017-5-1 10:00 PM,35.22
2017-5-1 11:00 PM,37.35
2017-5-2 12:00 AM,40.17
2017-5-2 1:00 AM,43.76
2017-5-2 2:00 AM,43.77
2017-5-2 3:00 AM,45.30
2017-5-2 4:00 AM,47.58
2017-5-2 5:00 AM,49.58
2017-5-2 6:00 AM,48.94
2017-5-2 7:00 AM,31.79
2017-5-2 8:00 AM,30.94
2017-5-2 9:00 AM,31.53
2017-5-2 10:00 AM,32.54
2017-5-2 11:00 AM,35.63
2017-5-2 12:00 PM,33.24
2017-5-2 1:00 PM,34.78
2017-5-2 2:00 PM,35.36
2017-5-2 3:00 PM,36.73
2017-5-2 4:00 PM,39.78
2017-5-2 5:00 PM,41.12
2017-5-2 6:00 PM,40.50
2017-5-2 7:00 PM,42.29
2017-5-2 8:00 PM,43.85
2017-5-2 9:00 PM,41.99
2017-5-2 10:00 PM,42.88
2017-5-2 11:00 PM,47.50
2017-5-3 12:00 AM,46.85
2017-5-3 1:00 AM,46.21
2017-5-3 2:00 AM,46.25
2017-5-3 3:00 AM,43.37
2017-5-3 4:00 AM,45.97
2017-5-3 5:00 AM,45.64
2017-5-3 6:00 AM,44.71
2017-5-3 7:00 AM,47.72
2017-5-3 8:00 AM,46.17
2017-5-3 9:00 AM,47.79
2017-5-3 10:00 AM,48.44
2017-5-3 11:00 AM,49.04
2017-5-3 12:00 PM,50.01
2017-5-3 1:00 PM,50.99
2017-5-3 2:00 PM,50.57
2017-5-3 3:00 PM,51.78
2017-5-3 4:00 PM,51.53
2017-5-3 5:00 PM,50.34
2017-5-3 6:00 PM,53.18
2017-5-3 7:00 PM,53.46
2017-5-3 8:00 PM,54.81
2017-5-3 9:00 PM,55.55
2017-5-3 10:00 PM,55.11
2017-5-3 11:00 PM,55.80
2017-5-4 12:00 AM,51.60
2017-5-4 1:00 AM,53.21
2017-5-4 2:00 AM,53.27
2017-5-4 3:00 AM,56.48
2017-5-4 4:00 AM,55.89
2017-5-4 5:00 AM,56.73
2017-5-4 6:00 AM,57.24
2017-5-4 7:00 AM,58.07
2017-5-4 8:00 AM,56.91
2017-5-4 9:00 AM,57.96
2017-5-4 10:00 AM,58.40
2017-5-4 11:00 AM,58.29
2017-5-4 12:00 PM,57.88
2017-5-4 1:00 PM,55.75
2017-5-4 2:00 PM,56.67
2017-5-4 3:00 PM,54.44
2017-5-4 4:00 PM,57.44
2017-5-4 5:00 PM,54.59
2017-5-4 6:00 PM,55.48
2017-5-4 7:00 PM,54.75
2017-5-4 8:00 PM,55.65
2017-5-4 9:00 PM,55.13
2017-5-4 10:00 PM,57.12
2017-5-4 11:00 PM,56.77
