Time,Failure_8
2017-3-29 1:00 PM,47.92
2017-3-29 2:00 PM,47.93
2017-3-29 3:00 PM,48.90
2017-3-29 4:00 PM,20.61
2017-3-29 5:00 PM,19.07
2017-3-29 6:00 PM,20.31
2017-3-29 7:00 PM,21.14
2017-3-29 8:00 PM,26.88
2017-3-29 9:00 PM,33.62
2017-3-29 10:00 PM,34.15
2017-3-29 11:00 PM,36.16
2017-3-30 12:00 AM,35.55
2017-3-30 1:00 AM,35.76
2017-3-30 2:00 AM,34.73
2017-3-30 3:00 AM,36.13
2017-3-30 4:00 AM,30.33
2017-3-30 5:00 AM,28.22
2017-3-30 6:00 AM,26.07
2017-3-30 7:00 AM,28.75
2017-3-30 8:00 AM,27.07
2017-3-30 9:00 AM,28.67
2017-3-30 10:00 AM,28.45
2017-3-30 11:00 AM,27.50
2017-3-30 12:00 PM,29.87
2017-3-30 1:00 PM,30.74
2017-3-30 2:00 PM,29.14
2017-3-30 3:00 PM,29.21
2017-3-30 4:00 PM,30.17
2017-3-30 5:00 PM,28.33
2017-3-30 6:00 PM,30.71
2017-3-30 7:00 PM,29.60
2017-3-30 8:00 PM,29.23
2017-3-30 9:00 PM,31.70
2017-3-30 10:00 PM,28.59
2017-3-30 11:00 PM,29.62
2017-3-31 12:00 AM,31.40
2017-3-31 1:00 AM,31.46
2017-3-31 2:00 AM,32.29
2017-3-31 3:00 AM,31.64
2017-3-31 4:00 AM,31.87
2017-3-31 5:00 AM,33.07
2017-3-31 6:00 AM,33.93
2017-3-31 7:00 AM,34.74
2017-3-31 8:00 AM,33.04
2017-3-31 9:00 AM,32.57
2017-3-31 10:00 AM,33.73
2017-3-31 11:00 AM,35.40
2017-3-31 12:00 PM,33.75
2017-3-31 1:00 PM,34.80
2017-3-31 2:00 PM,35.16
2017-3-31 3:00 PM,37.09
2017-3-31 4:00 PM,36.92
2017-3-31 5:00 PM,35.00
2017-3-31 6:00 PM,37.43
2017-3-31 7:00 PM,37.09
2017-3-31 8:00 PM,35.13
2017-3-31 9:00 PM,34.62
2017-3-31 10:00 PM,39.35
2017-3-31 11:00 PM,42.32
2017-4-1 12:00 AM,44.11
2017-4-1 1:00 AM,43.98
2017-4-1 2:00 AM,43.25
2017-4-1 3:00 AM,43.87
2017-4-1 4:00 AM,32.79
2017-4-1 5:00 AM,23.76
2017-4-1 6:00 AM,32.28
2017-4-1 7:00 AM,31.77
2017-4-1 8:00 AM,32.68
2017-4-1 9:00 AM,31.14
2017-4-1 10:00 AM,34.09
2017-4-1 11:00 AM,30.14
2017-4-1 12:00 PM,34.63
2017-4-1 1:00 PM,35.54
2017-4-1 2:00 PM,35.71
2017-4-1 3:00 PM,39.33
2017-4-1 4:00 PM,37.53
2017-4-1 5:00 PM,39.20
2017-4-1 6:00 PM,40.81
2017-4-1 7:00 PM,40.86
2017-4-1 8:00 PM,42.28
2017-4-1 9:00 PM,45.61
2017-4-1 10:00 PM,46.49
2017-4-1 11:00 PM,45.79
2017-4-2 12:00 AM,45.87
2017-4-2 1:00 AM,45.78
2017-4-2 2:00 AM,48.82
2017-4-2 3:00 AM,48.50
2017-4-2 4:00 AM,31.48
2017-4-2 5:00 AM,17.84
2017-4-2 6:00 AM,19.57
2017-4-2 7:00 AM,21.13
2017-4-2 8:00 AM,19.85
2017-4-2 9:00 AM,20.60
2017-4-2 10:00 AM,21.90
2017-4-2 11:00 AM,20.03
2017-4-2 12:00 PM,20.67
2017-4-2 1:00 PM,20.35
2017-4-2 2:00 PM,22.83
2017-4-2 3:00 PM,21.14
2017-4-2 4:00 PM,23.59
2017-4-2 5:00 PM,22.22
2017-4-2 6:00 PM,23.34
2017-4-2 7:00 PM,22.99
2017-4-2 8:00 PM,24.95
2017-4-2 9:00 PM,26.03
2017-4-2 10:00 PM,23.99
2017-4-2 11:00 PM,25.38
2017-4-3 12:00 AM,34.17
2017-4-3 1:00 AM,44.93
2017-4-3 2:00 AM,44.10
2017-4-3 3:00 AM,36.21
2017-4-3 4:00 AM,36.19
2017-4-3 5:00 AM,41.70
2017-4-3 6:00 AM,38.99
2017-4-3 7:00 AM,37.76
2017-4-3 8:00 AM,33.75
2017-4-3 9:00 AM,32.75
2017-4-3 10:00 AM,34.72
2017-4-3 11:00 AM,34.41
2017-4-3 12:00 PM,34.93
