Time,Failure_1
2017-1-1 10:00 AM,43.03
2017-1-1 11:00 AM,43.85
2017-1-1 12:00 PM,42.93
2017-1-1 1:00 PM,42.97
2017-1-1 2:00 PM,24.50
2017-1-1 3:00 PM,24.53
2017-1-1 4:00 PM,35.50
2017-1-1 5:00 PM,37.90
2017-1-1 6:00 PM,43.07
2017-1-1 7:00 PM,37.43
2017-1-1 8:00 PM,39.52
2017-1-1 9:00 PM,32.47
2017-1-1 10:00 PM,34.87
2017-1-1 11:00 PM,36.50
2017-1-2 12:00 AM,38.05
2017-1-2 1:00 AM,39.62
2017-1-2 2:00 AM,41.20
2017-1-2 3:00 AM,42.10
2017-1-2 4:00 AM,43.20
2017-1-2 5:00 AM,44.30
2017-1-2 6:00 AM,45.70
2017-1-2 7:00 AM,47.03
2017-1-2 8:00 AM,48.15
2017-1-2 9:00 AM,49.02
2017-1-2 10:00 AM,49.82
2017-1-2 11:00 AM,50.37
2017-1-2 12:00 PM,51.00
2017-1-2 1:00 PM,51.62
2017-1-2 2:00 PM,17.95
2017-1-2 3:00 PM,11.00
2017-1-2 4:00 PM,11.72
2017-1-2 5:00 PM,12.08
2017-1-2 6:00 PM,12.50
2017-1-2 7:00 PM,13.00
2017-1-2 8:00 PM,13.15
2017-1-2 9:00 PM,14.30
2017-1-2 10:00 PM,14.55
2017-1-2 11:00 PM,14.25
2017-1-3 12:00 AM,14.00
2017-1-3 1:00 AM,14.90
2017-1-3 2:00 AM,16.07
2017-1-3 3:00 AM,17.00
2017-1-3 4:00 AM,17.00
2017-1-3 5:00 AM,17.77
2017-1-3 6:00 AM,18.72
2017-1-3 7:00 AM,19.00
2017-1-3 8:00 AM,19.60
2017-1-3 9:00 AM,19.95
2017-1-3 10:00 AM,22.93
2017-1-3 11:00 AM,24.00
2017-1-3 12:00 PM,24.07
2017-1-3 1:00 PM,24.77
2017-1-3 2:00 PM,25.00
2017-1-3 3:00 PM,25.00
2017-1-3 4:00 PM,25.00
2017-1-3 5:00 PM,25.00
2017-1-3 6:00 PM,20.55
2017-1-3 7:00 PM,20.92
2017-1-3 8:00 PM,22.97
2017-1-3 9:00 PM,24.68
2017-1-3 10:00 PM,25.60
2017-1-3 11:00 PM,26.00
2017-1-4 12:00 AM,26.87
2017-1-4 1:00 AM,27.68
2017-1-4 2:00 AM,28.00
2017-1-4 3:00 AM,27.15
2017-1-4 4:00 AM,27.45
2017-1-4 5:00 AM,28.00
2017-1-4 6:00 AM,27.92
2017-1-4 7:00 AM,26.02
2017-1-4 8:00 AM,25.17
2017-1-4 9:00 AM,25.00
2017-1-4 10:00 AM,25.00
2017-1-4 11:00 AM,24.35
2017-1-4 12:00 PM,24.00
2017-1-4 1:00 PM,24.00
2017-1-4 2:00 PM,24.00
2017-1-4 3:00 PM,24.00
2017-1-4 4:00 PM,24.00
2017-1-4 5:00 PM,24.00
2017-1-4 6:00 PM,24.00
2017-1-4 7:00 PM,24.00
2017-1-4 8:00 PM,24.00
2017-1-4 9:00 PM,24.00
2017-1-4 10:00 PM,24.00
2017-1-4 11:00 PM,24.00
2017-1-5 12:00 AM,24.00
2017-1-5 1:00 AM,24.00
2017-1-5 2:00 AM,24.00
2017-1-5 3:00 AM,24.00
2017-1-5 4:00 AM,24.00
2017-1-5 5:00 AM,24.00
2017-1-5 6:00 AM,24.00
2017-1-5 7:00 AM,24.00
2017-1-5 8:00 AM,24.00
2017-1-5 9:00 AM,24.00
2017-1-5 10:00 AM,24.00
2017-1-5 11:00 AM,24.00
2017-1-5 12:00 PM,28.63
2017-1-5 1:00 PM,30.17
2017-1-5 2:00 PM,30.00
2017-1-5 3:00 PM,29.50
2017-1-5 4:00 PM,29.00
2017-1-5 5:00 PM,28.85
2017-1-5 6:00 PM,28.40
2017-1-5 7:00 PM,28.00
2017-1-5 8:00 PM,28.00
2017-1-5 9:00 PM,31.05
2017-1-5 10:00 PM,40.40
2017-1-5 11:00 PM,36.55
2017-1-6 12:00 AM,34.67
2017-1-6 1:00 AM,33.23
2017-1-6 2:00 AM,34.53
2017-1-6 3:00 AM,36.57
2017-1-6 4:00 AM,37.75
2017-1-6 5:00 AM,38.23
2017-1-6 6:00 AM,39.07
2017-1-6 7:00 AM,28.25
2017-1-6 8:00 AM,24.67
2017-1-6 9:00 AM,27.95
2017-1-6 10:00 AM,31.70
2017-1-6 11:00 AM,40.60
2017-1-6 12:00 PM,36.80
2017-1-6 1:00 PM,45.43
2017-1-6 2:00 PM,40.72
2017-1-6 3:00 PM,32.50
2017-1-6 4:00 PM,43.33
2017-1-6 5:00 PM,50.48
2017-1-6 6:00 PM,41.57
2017-1-6 7:00 PM,35.78
2017-1-6 8:00 PM,39.22
2017-1-6 9:00 PM,42.75
2017-1-6 10:00 PM,46.02
2017-1-6 11:00 PM,49.43
2017-1-7 12:00 AM,51.85
2017-1-7 1:00 AM,52.23
2017-1-7 2:00 AM,51.23
2017-1-7 3:00 AM,54.33
2017-1-7 4:00 AM,56.97
2017-1-7 5:00 AM,59.40
2017-1-7 6:00 AM,61.38
2017-1-7 7:00 AM,64.77
