Time,Failure_6
2017-3-12 2:00 AM,46.34
2017-3-12 3:00 AM,46.78
2017-3-12 4:00 AM,50.89
2017-3-12 5:00 AM,31.44
2017-3-12 6:00 AM,33.07
2017-3-12 7:00 AM,32.15
2017-3-12 8:00 AM,33.36
2017-3-12 9:00 AM,34.43
2017-3-12 10:00 AM,36.13
2017-3-12 11:00 AM,35.51
2017-3-12 12:00 PM,38.27
2017-3-12 1:00 PM,38.31
2017-3-12 2:00 PM,37.08
2017-3-12 3:00 PM,40.91
2017-3-12 4:00 PM,41.86
2017-3-12 5:00 PM,40.68
2017-3-12 6:00 PM,43.43
2017-3-12 7:00 PM,41.86
2017-3-12 8:00 PM,43.07
2017-3-12 9:00 PM,46.64
2017-3-12 10:00 PM,46.00
2017-3-12 11:00 PM,47.13
2017-3-13 12:00 AM,44.80
2017-3-13 1:00 AM,43.78
2017-3-13 2:00 AM,43.84
2017-3-13 3:00 AM,46.63
2017-3-13 4:00 AM,44.74
2017-3-13 5:00 AM,46.48
2017-3-13 6:00 AM,47.91
2017-3-13 7:00 AM,46.69
2017-3-13 8:00 AM,49.57
2017-3-13 9:00 AM,49.21
2017-3-13 10:00 AM,48.45
2017-3-13 11:00 AM,51.30
2017-3-13 12:00 PM,51.09
2017-3-13 1:00 PM,51.49
2017-3-13 2:00 PM,50.92
2017-3-13 3:00 PM,51.58
2017-3-13 4:00 PM,54.23
2017-3-13 5:00 PM,52.17
2017-3-13 6:00 PM,55.29
2017-3-13 7:00 PM,54.00
2017-3-13 8:00 PM,53.77
2017-3-13 9:00 PM,55.24
2017-3-13 10:00 PM,54.35
2017-3-13 11:00 PM,53.82
2017-3-14 12:00 AM,52.91
2017-3-14 1:00 AM,54.39
2017-3-14 2:00 AM,55.38
2017-3-14 3:00 AM,56.45
2017-3-14 4:00 AM,56.79
2017-3-14 5:00 AM,55.58
2017-3-14 6:00 AM,55.47
2017-3-14 7:00 AM,58.24
2017-3-14 8:00 AM,56.88
2017-3-14 9:00 AM,57.77
2017-3-14 10:00 AM,60.09
2017-3-14 11:00 AM,56.59
2017-3-14 12:00 PM,53.19
2017-3-14 1:00 PM,55.61
2017-3-14 2:00 PM,55.40
2017-3-14 3:00 PM,55.48
2017-3-14 4:00 PM,56.50
2017-3-14 5:00 PM,56.04
2017-3-14 6:00 PM,56.88
2017-3-14 7:00 PM,57.46
2017-3-14 8:00 PM,55.45
2017-3-14 9:00 PM,56.74
2017-3-14 10:00 PM,57.89
2017-3-14 11:00 PM,57.48
2017-3-15 12:00 AM,56.07
2017-3-15 1:00 AM,57.12
2017-3-15 2:00 AM,58.17
2017-3-15 3:00 AM,56.72
2017-3-15 4:00 AM,59.50
2017-3-15 5:00 AM,58.95
2017-3-15 6:00 AM,58.52
2017-3-15 7:00 AM,60.34
2017-3-15 8:00 AM,57.16
2017-3-15 9:00 AM,59.34
2017-3-15 10:00 AM,60.26
2017-3-15 11:00 AM,59.78
2017-3-15 12:00 PM,59.59
2017-3-15 1:00 PM,61.14
2017-3-15 2:00 PM,59.95
2017-3-15 3:00 PM,58.41
2017-3-15 4:00 PM,59.58
2017-3-15 5:00 PM,59.38
2017-3-15 6:00 PM,59.58
2017-3-15 7:00 PM,59.40
2017-3-15 8:00 PM,58.64
2017-3-15 9:00 PM,60.89
2017-3-15 10:00 PM,59.89
2017-3-15 11:00 PM,59.90
2017-3-16 12:00 AM,61.12
2017-3-16 1:00 AM,59.88
2017-3-16 2:00 AM,61.96
2017-3-16 3:00 AM,60.74
2017-3-16 4:00 AM,61.12
2017-3-16 5:00 AM,61.93
2017-3-16 6:00 AM,59.55
2017-3-16 7:00 AM,61.87
2017-3-16 8:00 AM,60.47
2017-3-16 9:00 AM,61.55
2017-3-16 10:00 AM,61.09
2017-3-16 11:00 AM,62.62
2017-3-16 12:00 PM,61.09
2017-3-16 1:00 PM,61.60
2017-3-16 2:00 PM,60.91
2017-3-16 3:00 PM,62.40
2017-3-16 4:00 PM,62.51
2017-3-16 5:00 PM,61.26
2017-3-16 6:00 PM,61.27
2017-3-16 7:00 PM,62.26
