Time,Failure_4
2017-2-17 9:00 PM,61.73
2017-2-17 10:00 PM,59.95
2017-2-17 11:00 PM,61.25
2017-2-18 12:00 AM,61.35
2017-2-18 1:00 AM,60.11
2017-2-18 2:00 AM,61.78
2017-2-18 3:00 AM,62.46
2017-2-18 4:00 AM,61.81
2017-2-18 5:00 AM,62.07
2017-2-18 6:00 AM,64.09
2017-2-18 7:00 AM,62.06
2017-2-18 8:00 AM,63.16
2017-2-18 9:00 AM,61.91
2017-2-18 10:00 AM,65.69
2017-2-18 11:00 AM,64.80
2017-2-18 12:00 PM,65.09
2017-2-18 1:00 PM,64.34
2017-2-18 2:00 PM,63.97
2017-2-18 3:00 PM,65.49
2017-2-18 4:00 PM,66.27
2017-2-18 5:00 PM,64.79
2017-2-18 6:00 PM,57.44
2017-2-18 7:00 PM,55.65
2017-2-18 8:00 PM,55.10
2017-2-18 9:00 PM,58.22
2017-2-18 10:00 PM,58.55
2017-2-18 11:00 PM,56.46
2017-2-19 12:00 AM,58.02
2017-2-19 1:00 AM,58.81
2017-2-19 2:00 AM,59.10
2017-2-19 3:00 AM,59.68
2017-2-19 4:00 AM,57.75
2017-2-19 5:00 AM,59.90
2017-2-19 6:00 AM,59.94
2017-2-19 7:00 AM,59.35
2017-2-19 8:00 AM,59.06
2017-2-19 9:00 AM,60.27
2017-2-19 10:00 AM,61.94
2017-2-19 11:00 AM,59.65
2017-2-19 12:00 PM,60.50
2017-2-19 1:00 PM,59.80
2017-2-19 2:00 PM,61.46
2017-2-19 3:00 PM,61.19
2017-2-19 4:00 PM,62.67
2017-2-19 5:00 PM,61.76
2017-2-19 6:00 PM,63.26
2017-2-19 7:00 PM,62.91
2017-2-19 8:00 PM,64.48
,
,
,
,
,
,
,
,
,
,
,
