Time,Failure_2
2017-1-13 10:00 PM,50.30
2017-1-13 11:00 PM,46.31
2017-1-14 12:00 AM,48.11
2017-1-14 1:00 AM,20.23
2017-1-14 2:00 AM,19.58
2017-1-14 3:00 AM,20.14
2017-1-14 4:00 AM,22.20
2017-1-14 5:00 AM,25.20
2017-1-14 6:00 AM,33.93
2017-1-14 7:00 AM,33.72
2017-1-14 8:00 AM,32.96
2017-1-14 9:00 AM,33.16
2017-1-14 10:00 AM,33.71
2017-1-14 11:00 AM,35.37
2017-1-14 12:00 PM,36.47
2017-1-14 1:00 PM,29.26
2017-1-14 2:00 PM,27.94
2017-1-14 3:00 PM,26.84
2017-1-14 4:00 PM,29.90
2017-1-14 5:00 PM,28.37
2017-1-14 6:00 PM,28.99
2017-1-14 7:00 PM,29.73
2017-1-14 8:00 PM,29.00
2017-1-14 9:00 PM,30.44
2017-1-14 10:00 PM,29.43
2017-1-14 11:00 PM,30.71
2017-1-15 12:00 AM,30.88
2017-1-15 1:00 AM,30.19
2017-1-15 2:00 AM,28.66
2017-1-15 3:00 AM,29.36
2017-1-15 4:00 AM,28.49
2017-1-15 5:00 AM,30.46
2017-1-15 6:00 AM,29.97
2017-1-15 7:00 AM,28.80
2017-1-15 8:00 AM,32.11
2017-1-15 9:00 AM,29.71
2017-1-15 10:00 AM,31.81
2017-1-15 11:00 AM,33.44
2017-1-15 12:00 PM,31.47
2017-1-15 1:00 PM,33.35
2017-1-15 2:00 PM,34.30
2017-1-15 3:00 PM,33.23
2017-1-15 4:00 PM,33.07
2017-1-15 5:00 PM,33.55
2017-1-15 6:00 PM,35.16
2017-1-15 7:00 PM,33.95
2017-1-15 8:00 PM,34.87
2017-1-15 9:00 PM,34.49
2017-1-15 10:00 PM,36.16
2017-1-15 11:00 PM,36.31
2017-1-16 12:00 AM,36.32
2017-1-16 1:00 AM,33.95
2017-1-16 2:00 AM,34.65
2017-1-16 3:00 AM,35.74
2017-1-16 4:00 AM,36.07
2017-1-16 5:00 AM,36.89
2017-1-16 6:00 AM,35.93
2017-1-16 7:00 AM,38.68
2017-1-16 8:00 AM,43.68
2017-1-16 9:00 AM,42.70
2017-1-16 10:00 AM,43.07
2017-1-16 11:00 AM,44.93
2017-1-16 12:00 PM,43.72
2017-1-16 1:00 PM,32.43
2017-1-16 2:00 PM,23.04
2017-1-16 3:00 PM,31.00
2017-1-16 4:00 PM,30.94
2017-1-16 5:00 PM,31.82
2017-1-16 6:00 PM,30.92
2017-1-16 7:00 PM,35.43
2017-1-16 8:00 PM,30.32
2017-1-16 9:00 PM,33.16
2017-1-16 10:00 PM,35.55
2017-1-16 11:00 PM,36.89
2017-1-17 12:00 AM,38.42
2017-1-17 1:00 AM,38.76
2017-1-17 2:00 AM,38.83
2017-1-17 3:00 AM,40.63
2017-1-17 4:00 AM,43.50
2017-1-17 5:00 AM,42.03
2017-1-17 6:00 AM,42.85
2017-1-17 7:00 AM,44.79
2017-1-17 8:00 AM,46.37
2017-1-17 9:00 AM,45.67
2017-1-17 10:00 AM,47.15
2017-1-17 11:00 AM,48.23
2017-1-17 12:00 PM,47.02
2017-1-17 1:00 PM,29.24
2017-1-17 2:00 PM,18.59
2017-1-17 3:00 PM,18.12
2017-1-17 4:00 PM,20.12
2017-1-17 5:00 PM,20.18
2017-1-17 6:00 PM,21.02
2017-1-17 7:00 PM,20.16
2017-1-17 8:00 PM,20.91
2017-1-17 9:00 PM,20.72
2017-1-17 10:00 PM,21.21
2017-1-17 11:00 PM,22.57
2017-1-18 12:00 AM,23.37
2017-1-18 1:00 AM,22.00
2017-1-18 2:00 AM,22.14
2017-1-18 3:00 AM,23.50
2017-1-18 4:00 AM,23.39
2017-1-18 5:00 AM,25.06
2017-1-18 6:00 AM,25.86
2017-1-18 7:00 AM,24.10
2017-1-18 8:00 AM,25.71
2017-1-18 9:00 AM,36.39
2017-1-18 10:00 AM,44.86
2017-1-18 11:00 AM,41.21
2017-1-18 12:00 PM,33.93
2017-1-18 1:00 PM,37.42
2017-1-18 2:00 PM,41.06
2017-1-18 3:00 PM,39.70
2017-1-18 4:00 PM,35.37
2017-1-18 5:00 PM,32.34
2017-1-18 6:00 PM,32.83
2017-1-18 7:00 PM,33.24
2017-1-18 8:00 PM,32.90
2017-1-18 9:00 PM,35.37
2017-1-18 10:00 PM,37.83
2017-1-18 11:00 PM,37.82
2017-1-19 12:00 AM,39.90
2017-1-19 1:00 AM,35.04
2017-1-19 2:00 AM,34.33
2017-1-19 3:00 AM,34.74
2017-1-19 4:00 AM,38.71
