Time,Failure_5
2017-02-20 18:00,31.79
2017-02-20 19:00,30.68
2017-02-20 20:00,32.55
2017-02-20 21:00,34.32
2017-02-20 22:00,33.97
2017-02-20 23:00,37.4
2017-02-21 0:00,38.52
2017-02-21 1:00,42.26
2017-02-21 2:00,44.05
2017-02-21 3:00,43.05
2017-02-21 4:00,44.22
2017-02-21 5:00,44.09
2017-02-21 6:00,46.88
2017-02-21 7:00,47.79
2017-02-21 8:00,47.79
2017-02-21 9:00,47.5
2017-02-21 10:00,45.63
2017-02-21 11:00,42.27
2017-02-21 12:00,39.23
2017-02-21 13:00,42.23
2017-02-21 14:00,44.14
2017-02-21 15:00,44.25
2017-02-21 16:00,45.51
2017-02-21 17:00,45.65
2017-02-21 18:00,47.32
2017-02-21 19:00,44.96
2017-02-21 20:00,48.84
2017-02-21 21:00,49.25
2017-02-21 22:00,52.77
2017-02-21 23:00,52.74
2017-02-22 0:00,49.76
2017-02-22 1:00,50.87
2017-02-22 2:00,53.54
2017-02-22 3:00,52.42
2017-02-22 4:00,57.1
2017-02-22 5:00,55.23
2017-02-22 6:00,57.09
2017-02-22 7:00,50.76
2017-02-22 8:00,44.89
2017-02-22 9:00,45.75
2017-02-22 10:00,48.3
2017-02-22 11:00,47.05
2017-02-22 12:00,46.43
2017-02-22 13:00,45.75
2017-02-22 14:00,46.36
2017-02-22 15:00,45.73
2017-02-22 16:00,43.86
2017-02-22 17:00,43.76
2017-02-22 18:00,45.06
2017-02-22 19:00,35.97
2017-02-22 20:00,28.94
2017-02-22 21:00,30.02
2017-02-22 22:00,30.89
2017-02-22 23:00,31.63
2017-02-23 0:00,30.9
2017-02-23 1:00,25.25
2017-02-23 2:00,24.87
2017-02-23 3:00,25.97
2017-02-23 4:00,28.92
2017-02-23 5:00,28.87
2017-02-23 6:00,31.45
2017-02-23 7:00,34.17
2017-02-23 8:00,34.86
2017-02-23 9:00,31.42
2017-02-23 10:00,32.75
2017-02-23 11:00,33.19
2017-02-23 12:00,34.4
2017-02-23 13:00,35.41
2017-02-23 14:00,35.76
2017-02-23 15:00,35.1
2017-02-23 16:00,38.59
2017-02-23 17:00,40.17
2017-02-23 18:00,37.77
2017-02-23 19:00,23.45
2017-02-23 20:00,25.51
2017-02-23 21:00,25.94
2017-02-23 22:00,29.54
2017-02-23 23:00,27.97
2017-02-24 0:00,33.08
2017-02-24 1:00,26
2017-02-24 2:00,26.44
2017-02-24 3:00,24.86
2017-02-24 4:00,26.39
2017-02-24 5:00,25
2017-02-24 6:00,23.79
2017-02-24 7:00,25.47
2017-02-24 8:00,26.58
2017-02-24 9:00,28.59
2017-02-24 10:00,30.35
2017-02-24 11:00,28.59
2017-02-24 12:00,31.83
2017-02-24 13:00,33.46
2017-02-24 14:00,35.1
2017-02-24 15:00,35.54
2017-02-24 16:00,36.21
2017-02-24 17:00,39.69
2017-02-24 18:00,39.56
2017-02-24 19:00,38.43
2017-02-24 20:00,41.3
2017-02-24 21:00,34.87
2017-02-24 22:00,27.52
2017-02-24 23:00,28.93
2017-02-25 0:00,22.94
2017-02-25 1:00,29.57
2017-02-25 2:00,32.72
2017-02-25 3:00,34.45
2017-02-25 4:00,28.56
2017-02-25 5:00,27.38
2017-02-25 6:00,28.91
2017-02-25 7:00,27.93
2017-02-25 8:00,30.83
2017-02-25 9:00,36.17
2017-02-25 10:00,36.85
2017-02-25 11:00,38.63
2017-02-25 12:00,33.84
2017-02-25 13:00,35.84
2017-02-25 14:00,35.08
2017-02-25 15:00,28.49
2017-02-25 16:00,28.23
2017-02-25 17:00,25.47
2017-02-25 18:00,28.74
2017-02-25 19:00,28.65
2017-02-25 20:00,31.52
2017-02-25 21:00,29.34
2017-02-25 22:00,28.08
2017-02-25 23:00,28.39
2017-02-26 0:00,28.4
2017-02-26 1:00,28.05
2017-02-26 2:00,19.61
2017-02-26 3:00,22.87
2017-02-26 4:00,22.25
2017-02-26 5:00,25.17
2017-02-26 6:00,25.1
2017-02-26 7:00,26.88
2017-02-26 8:00,25.73
2017-02-26 9:00,28.29
2017-02-26 10:00,28.44
2017-02-26 11:00,27.9
2017-02-26 12:00,29.97
2017-02-26 13:00,29.04
2017-02-26 14:00,28.22
2017-02-26 15:00,29.4
2017-02-26 16:00,29.06
2017-02-26 17:00,31.33
2017-02-26 18:00,31.05
