Time,Failure_4
2017-02-08 15:00,30.87
2017-02-08 16:00,30.86
2017-02-08 17:00,33.02
2017-02-08 18:00,31.11
2017-02-08 19:00,35.37
2017-02-08 20:00,35.24
2017-02-08 21:00,38.03
2017-02-08 22:00,39.84
2017-02-08 23:00,44.65
2017-02-09 0:00,43.32
2017-02-09 1:00,45.32
2017-02-09 2:00,44.49
2017-02-09 3:00,45.3
2017-02-09 4:00,46.11
2017-02-09 5:00,46.9
2017-02-09 6:00,44.65
2017-02-09 7:00,46.44
2017-02-09 8:00,43.85
2017-02-09 9:00,39.94
2017-02-09 10:00,41.77
2017-02-09 11:00,42.32
2017-02-09 12:00,42.42
2017-02-09 13:00,44.15
2017-02-09 14:00,44.46
2017-02-09 15:00,48.33
2017-02-09 16:00,45.28
2017-02-09 17:00,48.93
2017-02-09 18:00,51.74
2017-02-09 19:00,51.93
2017-02-09 20:00,51.02
2017-02-09 21:00,51.28
2017-02-09 22:00,51.18
2017-02-09 23:00,53.43
2017-02-10 0:00,53.98
2017-02-10 1:00,55.54
2017-02-10 2:00,55.76
2017-02-10 3:00,55.3
2017-02-10 4:00,48.88
2017-02-10 5:00,45.89
2017-02-10 6:00,46.35
2017-02-10 7:00,48.79
2017-02-10 8:00,46.68
2017-02-10 9:00,44.15
2017-02-10 10:00,47.3
2017-02-10 11:00,47.41
2017-02-10 12:00,46.53
2017-02-10 13:00,45.29
2017-02-10 14:00,45.37
2017-02-10 15:00,45.56
2017-02-10 16:00,37.82
2017-02-10 17:00,28.66
2017-02-10 18:00,27.74
2017-02-10 19:00,29.32
2017-02-10 20:00,31.52
2017-02-10 21:00,32.22
2017-02-10 22:00,24.06
2017-02-10 23:00,26.47
2017-02-11 0:00,25.78
2017-02-11 1:00,26.68
2017-02-11 2:00,30.22
2017-02-11 3:00,32.69
2017-02-11 4:00,34.57
2017-02-11 5:00,36.95
2017-02-11 6:00,33.4
2017-02-11 7:00,30.43
2017-02-11 8:00,33.15
2017-02-11 9:00,33.88
2017-02-11 10:00,35.99
2017-02-11 11:00,35.54
2017-02-11 12:00,36.04
2017-02-11 13:00,37.08
2017-02-11 14:00,40.84
2017-02-11 15:00,38.6
2017-02-11 16:00,22.4
2017-02-11 17:00,27.85
2017-02-11 18:00,26.15
2017-02-11 19:00,30.15
2017-02-11 20:00,28.8
2017-02-11 21:00,31.36
2017-02-11 22:00,26.06
2017-02-11 23:00,25.34
2017-02-12 0:00,24.36
2017-02-12 1:00,25.21
2017-02-12 2:00,24.94
2017-02-12 3:00,23.89
2017-02-12 4:00,24.78
2017-02-12 5:00,25.13
2017-02-12 6:00,25.72
2017-02-12 7:00,29.93
2017-02-12 8:00,29.56
2017-02-12 9:00,33.41
2017-02-12 10:00,34.29
2017-02-12 11:00,34.31
2017-02-12 12:00,35.94
2017-02-12 13:00,36.53
2017-02-12 14:00,39.53
2017-02-12 15:00,40.16
2017-02-12 16:00,40.96
2017-02-12 17:00,41.39
2017-02-12 18:00,36.8
2017-02-12 19:00,26.76
2017-02-12 20:00,29.06
2017-02-12 21:00,25.22
2017-02-12 22:00,28.48
2017-02-12 23:00,31.4
2017-02-13 0:00,32.21
2017-02-13 1:00,26.41
2017-02-13 2:00,26.47
2017-02-13 3:00,26.34
2017-02-13 4:00,27.15
2017-02-13 5:00,32.62
2017-02-13 6:00,33.05
2017-02-13 7:00,37.48
2017-02-13 8:00,36.5
2017-02-13 9:00,35.14
2017-02-13 10:00,33.86
2017-02-13 11:00,35.6
2017-02-13 12:00,28.64
2017-02-13 13:00,30.41
2017-02-13 14:00,27.59
2017-02-13 15:00,28.81
2017-02-13 16:00,30.2
2017-02-13 17:00,29.44
2017-02-13 18:00,29.77
2017-02-13 19:00,28.74
2017-02-13 20:00,29.37
2017-02-13 21:00,28.88
2017-02-13 22:00,28.49
2017-02-13 23:00,20.29
2017-02-14 0:00,22.61
2017-02-14 1:00,22.78
2017-02-14 2:00,23.8
2017-02-14 3:00,23.84
2017-02-14 4:00,26.41
2017-02-14 5:00,27.54
2017-02-14 6:00,25.91
2017-02-14 7:00,27.39
2017-02-14 8:00,27.22
2017-02-14 9:00,28.68
2017-02-14 10:00,29.82
2017-02-14 11:00,28.75
2017-02-14 12:00,30.82
2017-02-14 13:00,31.22
2017-02-14 14:00,30.55
