Time,Failure_3
2017-01-27 10:00,32.09
2017-01-27 11:00,30.24
2017-01-27 12:00,32.82
2017-01-27 13:00,33.65
2017-01-27 14:00,34.89
2017-01-27 15:00,37.65
2017-01-27 16:00,36.73
2017-01-27 17:00,39.63
2017-01-27 18:00,43.1
2017-01-27 19:00,42.55
2017-01-27 20:00,43.94
2017-01-27 21:00,44.09
2017-01-27 22:00,45.42
2017-01-27 23:00,48.28
2017-01-28 0:00,46.47
2017-01-28 1:00,46.25
2017-01-28 2:00,47.19
2017-01-28 3:00,43.54
2017-01-28 4:00,40.5
2017-01-28 5:00,41.26
2017-01-28 6:00,43.77
2017-01-28 7:00,43.01
2017-01-28 8:00,43.01
2017-01-28 9:00,44.84
2017-01-28 10:00,48.09
2017-01-28 11:00,45.4
2017-01-28 12:00,49.01
2017-01-28 13:00,51.63
2017-01-28 14:00,53.03
2017-01-28 15:00,51.37
2017-01-28 16:00,51.94
2017-01-28 17:00,52.45
2017-01-28 18:00,52.64
2017-01-28 19:00,53.52
2017-01-28 20:00,56.25
2017-01-28 21:00,54.96
2017-01-28 22:00,56.94
2017-01-28 23:00,49.81
2017-01-29 0:00,44.81
2017-01-29 1:00,45.01
2017-01-29 2:00,46.88
2017-01-29 3:00,44.9
2017-01-29 4:00,45.94
2017-01-29 5:00,45.66
2017-01-29 6:00,45.43
2017-01-29 7:00,44.18
2017-01-29 8:00,46.31
2017-01-29 9:00,46.16
2017-01-29 10:00,45.1
2017-01-29 11:00,37.57
2017-01-29 12:00,26.74
2017-01-29 13:00,27.27
2017-01-29 14:00,28.7
2017-01-29 15:00,30.46
2017-01-29 16:00,31.7
2017-01-29 17:00,25.21
2017-01-29 18:00,24.42
2017-01-29 19:00,27.36
2017-01-29 20:00,26.62
2017-01-29 21:00,27.94
2017-01-29 22:00,30.65
2017-01-29 23:00,32.75
2017-01-30 0:00,37.14
2017-01-30 1:00,30.33
2017-01-30 2:00,30.62
2017-01-30 3:00,32.1
2017-01-30 4:00,32.18
2017-01-30 5:00,35.36
2017-01-30 6:00,36.27
2017-01-30 7:00,34.92
2017-01-30 8:00,39.78
2017-01-30 9:00,42.02
2017-01-30 10:00,39.54
2017-01-30 11:00,20.68
2017-01-30 12:00,25.4
2017-01-30 13:00,28
2017-01-30 14:00,30.35
2017-01-30 15:00,27.23
2017-01-30 16:00,30.27
2017-01-30 17:00,28.26
2017-01-30 18:00,24.34
2017-01-30 19:00,24.1
2017-01-30 20:00,25.64
2017-01-30 21:00,26.7
2017-01-30 22:00,24.71
2017-01-30 23:00,26.16
2017-01-31 0:00,24.45
2017-01-31 1:00,27.82
2017-01-31 2:00,28.64
2017-01-31 3:00,29.55
2017-01-31 4:00,32.47
2017-01-31 5:00,35.53
2017-01-31 6:00,36.55
2017-01-31 7:00,36.46
2017-01-31 8:00,36.41
2017-01-31 9:00,39.95
2017-01-31 10:00,38.14
2017-01-31 11:00,39.88
2017-01-31 12:00,40.71
2017-01-31 13:00,33.75
2017-01-31 14:00,25.89
2017-01-31 15:00,27.4
2017-01-31 16:00,25.14
2017-01-31 17:00,27.66
2017-01-31 18:00,29.74
2017-01-31 19:00,32.21
2017-01-31 20:00,27.68
2017-01-31 21:00,26.6
2017-01-31 22:00,26.68
2017-01-31 23:00,26.79
2017-02-01 0:00,31.11
2017-02-01 1:00,33.89
2017-02-01 2:00,35.22
2017-02-01 3:00,35.62
2017-02-01 4:00,33.18
2017-02-01 5:00,36.02
2017-02-01 6:00,34.95
2017-02-01 7:00,28.37
2017-02-01 8:00,28.83
2017-02-01 9:00,25.1
2017-02-01 10:00,29.27
2017-02-01 11:00,29.17
2017-02-01 12:00,32.05
2017-02-01 13:00,31.38
2017-02-01 14:00,29.29
2017-02-01 15:00,27.98
2017-02-01 16:00,27.21
2017-02-01 17:00,27.99
2017-02-01 18:00,22.2
2017-02-01 19:00,22.54
2017-02-01 20:00,24.78
2017-02-01 21:00,23.23
2017-02-01 22:00,25.35
2017-02-01 23:00,25.16
2017-02-02 0:00,25.52
2017-02-02 1:00,26.81
2017-02-02 2:00,28.04
2017-02-02 3:00,26.55
2017-02-02 4:00,29.5
2017-02-02 5:00,28.14
2017-02-02 6:00,28.21
2017-02-02 7:00,30.85
2017-02-02 8:00,29.95
2017-02-02 9:00,31
2017-02-02 10:00,31.57
2017-02-02 11:00,32.95
2017-02-02 12:00,32.68
2017-02-02 13:00,32.96
2017-02-02 14:00,32.26
2017-02-02 15:00,34.92
2017-02-02 16:00,34.6
2017-02-02 17:00,32.5
2017-02-02 18:00,25.74
2017-02-02 19:00,25.96
2017-02-02 20:00,28.63
2017-02-02 21:00,28.29
2017-02-02 22:00,29.02
2017-02-02 23:00,30.12
2017-02-03 0:00,30.92
2017-02-03 1:00,31.2
2017-02-03 2:00,30.41
2017-02-03 3:00,30.43
2017-02-03 4:00,30.63
2017-02-03 5:00,31.05
2017-02-03 6:00,32.44
2017-02-03 7:00,32.84
2017-02-03 8:00,31.79
2017-02-03 9:00,20.34
2017-02-03 10:00,20.6
2017-02-03 11:00,19.58
2017-02-03 12:00,18.19
2017-02-03 13:00,22.43
2017-02-03 14:00,20.85
2017-02-03 15:00,22.8
2017-02-03 16:00,22.68
2017-02-03 17:00,25.45
2017-02-03 18:00,24.94
2017-02-03 19:00,24.08
2017-02-03 20:00,26.09
2017-02-03 21:00,26.04
2017-02-03 22:00,25.35
2017-02-03 23:00,26.67
2017-02-04 0:00,28.58
2017-02-04 1:00,22.98
2017-02-04 2:00,22.82
2017-02-04 3:00,23.15
2017-02-04 4:00,24.33
2017-02-04 5:00,26.43
2017-02-04 6:00,26.46
2017-02-04 7:00,28.74
2017-02-04 8:00,28.05
2017-02-04 9:00,31.9
2017-02-04 10:00,30.83
2017-02-04 11:00,33.2
2017-02-04 12:00,32.4
2017-02-04 13:00,33.21
2017-02-04 14:00,34.73
2017-02-04 15:00,36.79
2017-02-04 16:00,38.58
2017-02-04 17:00,40.26
2017-02-04 18:00,40.18
2017-02-04 19:00,33.47
2017-02-04 20:00,28.63
2017-02-04 21:00,29.07
2017-02-04 22:00,28.64
2017-02-04 23:00,33.01
2017-02-05 0:00,33.02
2017-02-05 1:00,35.22
2017-02-05 2:00,35.55
2017-02-05 3:00,35.53
2017-02-05 4:00,38.25
2017-02-05 5:00,35
2017-02-05 6:00,24.36
2017-02-05 7:00,23.19
2017-02-05 8:00,24.47
2017-02-05 9:00,22.67
2017-02-05 10:00,22.35
2017-02-05 11:00,24.58
2017-02-05 12:00,27.62
2017-02-05 13:00,31.18
2017-02-05 14:00,33.11
2017-02-05 15:00,35.51
2017-02-05 16:00,38.15
2017-02-05 17:00,41.67
2017-02-05 18:00,41.36
2017-02-05 19:00,43.13
2017-02-05 20:00,43.66
2017-02-05 21:00,44.91
2017-02-05 22:00,46.19
2017-02-05 23:00,46.14
2017-02-06 0:00,48.73
2017-02-06 1:00,52.59
2017-02-06 2:00,51.32
2017-02-06 3:00,54.43
2017-02-06 4:00,53.81
2017-02-06 5:00,56.53
2017-02-06 6:00,57.03
2017-02-06 7:00,57.36
2017-02-06 8:00,56.59
2017-02-06 9:00,57.48
2017-02-06 10:00,58.73
2017-02-06 11:00,58.51
2017-02-06 12:00,59.02
2017-02-06 13:00,60.29
2017-02-06 14:00,60.48
