Time,Failure_1
2017-1-1 10:00 AM,47.35
2017-1-1 11:00 AM,45.80
2017-1-1 12:00 PM,46.03
2017-1-1 1:00 PM,17.25
2017-1-1 2:00 PM,18.75
2017-1-1 3:00 PM,18.50
2017-1-1 4:00 PM,20.25
2017-1-1 5:00 PM,25.17
2017-1-1 6:00 PM,31.43
2017-1-1 7:00 PM,32.45
2017-1-1 8:00 PM,32.58
2017-1-1 9:00 PM,32.45
2017-1-1 10:00 PM,32.58
2017-1-1 11:00 PM,33.50
2017-1-2 12:00 AM,33.58
2017-1-2 1:00 AM,28.53
2017-1-2 2:00 AM,25.15
2017-1-2 3:00 AM,25.70
2017-1-2 4:00 AM,27.13
2017-1-2 5:00 AM,26.92
2017-1-2 6:00 AM,26.72
2017-1-2 7:00 AM,27.33
2017-1-2 8:00 AM,27.38
2017-1-2 9:00 AM,27.78
2017-1-2 10:00 AM,27.93
2017-1-2 11:00 AM,28.43
2017-1-2 12:00 PM,29.15
2017-1-2 1:00 PM,29.40
2017-1-2 2:00 PM,27.90
2017-1-2 3:00 PM,27.63
2017-1-2 4:00 PM,28.45
2017-1-2 5:00 PM,28.43
2017-1-2 6:00 PM,28.47
2017-1-2 7:00 PM,28.52
2017-1-2 8:00 PM,29.20
2017-1-2 9:00 PM,29.47
2017-1-2 10:00 PM,29.57
2017-1-2 11:00 PM,30.47
2017-1-3 12:00 AM,30.43
2017-1-3 1:00 AM,30.58
2017-1-3 2:00 AM,31.52
2017-1-3 3:00 AM,31.53
2017-1-3 4:00 AM,31.47
2017-1-3 5:00 AM,31.63
2017-1-3 6:00 AM,32.48
2017-1-3 7:00 AM,32.42
2017-1-3 8:00 AM,32.52
2017-1-3 9:00 AM,33.30
2017-1-3 10:00 AM,33.50
2017-1-3 11:00 AM,33.43
2017-1-3 12:00 PM,33.50
2017-1-3 1:00 PM,33.52
2017-1-3 2:00 PM,33.57
2017-1-3 3:00 PM,34.40
2017-1-3 4:00 PM,34.52
2017-1-3 5:00 PM,34.60
2017-1-3 6:00 PM,34.52
2017-1-3 7:00 PM,37.75
2017-1-3 8:00 PM,41.43
2017-1-3 9:00 PM,41.62
2017-1-3 10:00 PM,42.43
2017-1-3 11:00 PM,42.27
2017-1-4 12:00 AM,42.45
2017-1-4 1:00 AM,30.12
2017-1-4 2:00 AM,22.58
2017-1-4 3:00 AM,28.87
2017-1-4 4:00 AM,28.63
2017-1-4 5:00 AM,30.77
2017-1-4 6:00 AM,29.55
2017-1-4 7:00 AM,32.73
2017-1-4 8:00 AM,28.92
2017-1-4 9:00 AM,31.65
2017-1-4 10:00 AM,33.32
2017-1-4 11:00 AM,35.00
2017-1-4 12:00 PM,35.97
2017-1-4 1:00 PM,37.23
2017-1-4 2:00 PM,38.45
2017-1-4 3:00 PM,39.72
2017-1-4 4:00 PM,40.63
2017-1-4 5:00 PM,41.43
2017-1-4 6:00 PM,42.38
2017-1-4 7:00 PM,43.02
2017-1-4 8:00 PM,43.47
2017-1-4 9:00 PM,44.45
2017-1-4 10:00 PM,44.87
2017-1-4 11:00 PM,45.48
2017-1-5 12:00 AM,45.98
2017-1-5 1:00 AM,27.90
2017-1-5 2:00 AM,16.25
2017-1-5 3:00 AM,17.33
2017-1-5 4:00 AM,17.72
2017-1-5 5:00 AM,18.48
2017-1-5 6:00 AM,19.02
2017-1-5 7:00 AM,19.52
2017-1-5 8:00 AM,19.02
2017-1-5 9:00 AM,19.38
2017-1-5 10:00 AM,18.90
2017-1-5 11:00 AM,19.72
2017-1-5 12:00 PM,20.63
2017-1-5 1:00 PM,20.63
2017-1-5 2:00 PM,21.47
2017-1-5 3:00 PM,21.72
2017-1-5 4:00 PM,22.55
2017-1-5 5:00 PM,22.43
2017-1-5 6:00 PM,23.02
2017-1-5 7:00 PM,23.47
2017-1-5 8:00 PM,24.07
2017-1-5 9:00 PM,33.45
2017-1-5 10:00 PM,43.18
2017-1-5 11:00 PM,41.07
2017-1-6 12:00 AM,33.35
2017-1-6 1:00 AM,34.83
2017-1-6 2:00 AM,39.03
2017-1-6 3:00 AM,37.53
2017-1-6 4:00 AM,34.57
2017-1-6 5:00 AM,30.48
2017-1-6 6:00 AM,31.30
2017-1-6 7:00 AM,31.53
2017-1-6 8:00 AM,31.87
2017-1-6 9:00 AM,34.62
2017-1-6 10:00 AM,35.90
2017-1-6 11:00 AM,35.68
2017-1-6 12:00 PM,37.12
2017-1-6 1:00 PM,34.58
2017-1-6 2:00 PM,33.78
2017-1-6 3:00 PM,33.78
2017-1-6 4:00 PM,37.68
2017-1-6 5:00 PM,40.28
2017-1-6 6:00 PM,40.97
2017-1-6 7:00 PM,39.65
2017-1-6 8:00 PM,41.23
2017-1-6 9:00 PM,42.25
2017-1-6 10:00 PM,42.55
2017-1-6 11:00 PM,43.05
2017-1-7 12:00 AM,23.32
2017-1-7 1:00 AM,20.58
2017-1-7 2:00 AM,22.75
2017-1-7 3:00 AM,24.45
2017-1-7 4:00 AM,26.00
2017-1-7 5:00 AM,27.00
2017-1-7 6:00 AM,27.45
2017-1-7 7:00 AM,28.15
2017-1-7 8:00 AM,28.50
2017-1-7 9:00 AM,23.55
2017-1-7 10:00 AM,22.53
2017-1-7 11:00 AM,23.93
2017-1-7 12:00 PM,26.60
2017-1-7 1:00 PM,25.68
2017-1-7 2:00 PM,24.60
2017-1-7 3:00 PM,25.43
2017-1-7 4:00 PM,26.88
2017-1-7 5:00 PM,28.28
2017-1-7 6:00 PM,24.12
2017-1-7 7:00 PM,22.28
2017-1-7 8:00 PM,23.30
2017-1-7 9:00 PM,25.40
2017-1-7 10:00 PM,28.05
2017-1-7 11:00 PM,29.82
2017-1-8 12:00 AM,29.60
2017-1-8 1:00 AM,29.82
2017-1-8 2:00 AM,31.25
2017-1-8 3:00 AM,32.65
2017-1-8 4:00 AM,34.57
2017-1-8 5:00 AM,35.43
2017-1-8 6:00 AM,38.30
2017-1-8 7:00 AM,40.85
2017-1-8 8:00 AM,42.45
2017-1-8 9:00 AM,42.40
2017-1-8 10:00 AM,44.20
2017-1-8 11:00 AM,45.50
2017-1-8 12:00 PM,45.57
2017-1-8 1:00 PM,46.23
2017-1-8 2:00 PM,45.15
2017-1-8 3:00 PM,34.28
2017-1-8 4:00 PM,34.52
2017-1-8 5:00 PM,36.93
2017-1-8 6:00 PM,37.10
2017-1-8 7:00 PM,36.70
2017-1-8 8:00 PM,38.68
2017-1-8 9:00 PM,39.52
2017-1-8 10:00 PM,39.58
2017-1-8 11:00 PM,41.47
2017-1-9 12:00 AM,41.57
2017-1-9 1:00 AM,42.55
2017-1-9 2:00 AM,43.47
2017-1-9 3:00 AM,44.38
2017-1-9 4:00 AM,45.48
2017-1-9 5:00 AM,46.50
2017-1-9 6:00 AM,46.47
2017-1-9 7:00 AM,47.22
2017-1-9 8:00 AM,47.50
2017-1-9 9:00 AM,48.65
2017-1-9 10:00 AM,49.53
2017-1-9 11:00 AM,50.83
2017-1-9 12:00 PM,50.80
2017-1-9 1:00 PM,50.90
2017-1-9 2:00 PM,51.90
2017-1-9 3:00 PM,52.52
2017-1-9 4:00 PM,51.35
2017-1-9 5:00 PM,48.53
2017-1-9 6:00 PM,49.22
2017-1-9 7:00 PM,50.60
2017-1-9 8:00 PM,50.62
2017-1-9 9:00 PM,51.97
2017-1-9 10:00 PM,52.58
2017-1-9 11:00 PM,52.52
2017-1-10 12:00 AM,52.57
2017-1-10 1:00 AM,54.52
2017-1-10 2:00 AM,54.45
2017-1-10 3:00 AM,54.50
2017-1-10 4:00 AM,54.47
2017-1-10 5:00 AM,54.52
2017-1-10 6:00 AM,54.67
2017-1-10 7:00 AM,55.42
2017-1-10 8:00 AM,55.60
2017-1-10 9:00 AM,55.47
2017-1-10 10:00 AM,55.52
2017-1-10 11:00 AM,56.20
2017-1-10 12:00 PM,56.48
2017-1-10 1:00 PM,56.48
2017-1-10 2:00 PM,56.40
2017-1-10 3:00 PM,56.58
2017-1-10 4:00 PM,58.72
2017-1-10 5:00 PM,58.93
2017-1-10 6:00 PM,59.10
2017-1-10 7:00 PM,59.00
2017-1-10 8:00 PM,59.00
2017-1-10 9:00 PM,59.00
2017-1-10 10:00 PM,59.57
2017-1-10 11:00 PM,61.43
2017-1-11 12:00 AM,61.53
2017-1-11 1:00 AM,61.55
2017-1-11 2:00 AM,61.47
2017-1-11 3:00 AM,61.45
2017-1-11 4:00 AM,61.43
2017-1-11 5:00 AM,63.45
2017-1-11 6:00 AM,63.57
2017-1-11 7:00 AM,63.57
2017-1-11 8:00 AM,63.60
2017-1-11 9:00 AM,63.50
2017-1-11 10:00 AM,63.90
2017-1-11 11:00 AM,64.35
2017-1-11 12:00 PM,63.13
2017-1-11 1:00 PM,54.45
2017-1-11 2:00 PM,54.52
2017-1-11 3:00 PM,54.47
2017-1-11 4:00 PM,55.45
2017-1-11 5:00 PM,55.38
2017-1-11 6:00 PM,55.47
2017-1-11 7:00 PM,55.45
2017-1-11 8:00 PM,56.47
2017-1-11 9:00 PM,56.43
2017-1-11 10:00 PM,57.32
2017-1-11 11:00 PM,57.53
2017-1-12 12:00 AM,57.53
2017-1-12 1:00 AM,57.47
2017-1-12 2:00 AM,57.45
2017-1-12 3:00 AM,58.13
2017-1-12 4:00 AM,58.48
2017-1-12 5:00 AM,58.82
2017-1-12 6:00 AM,59.48
2017-1-12 7:00 AM,59.48
2017-1-12 8:00 AM,59.58
2017-1-12 9:00 AM,60.43
2017-1-12 10:00 AM,60.58
2017-1-12 11:00 AM,60.55
2017-1-12 12:00 PM,60.45
2017-1-12 1:00 PM,60.38
2017-1-12 2:00 PM,60.83
2017-1-12 3:00 PM,61.50
2017-1-12 4:00 PM,61.48
2017-1-12 5:00 PM,61.48
2017-1-12 6:00 PM,61.47
2017-1-12 7:00 PM,61.48
2017-1-12 8:00 PM,61.70
2017-1-12 9:00 PM,63.03
2017-1-12 10:00 PM,62.82
2017-1-12 11:00 PM,59.53
2017-1-13 12:00 AM,60.38
2017-1-13 1:00 AM,60.47
2017-1-13 2:00 AM,60.38
