Time,Failure_9
2017-4-11 10:00 PM,46.13
2017-4-11 11:00 PM,44.08
2017-4-12 12:00 AM,44.05
2017-4-12 1:00 AM,44.37
2017-4-12 2:00 AM,25.80
2017-4-12 3:00 AM,25.68
2017-4-12 4:00 AM,36.39
2017-4-12 5:00 AM,39.00
2017-4-12 6:00 AM,44.28
2017-4-12 7:00 AM,40.47
2017-4-12 8:00 AM,42.24
2017-4-12 9:00 AM,34.08
2017-4-12 10:00 AM,36.11
2017-4-12 11:00 AM,38.51
2017-4-12 12:00 PM,40.68
2017-4-12 1:00 PM,42.29
2017-4-12 2:00 PM,44.29
2017-4-12 3:00 PM,43.05
2017-4-12 4:00 PM,45.75
2017-4-12 5:00 PM,45.43
2017-4-12 6:00 PM,47.29
2017-4-12 7:00 PM,48.00
2017-4-12 8:00 PM,50.73
2017-4-12 9:00 PM,51.05
2017-4-12 10:00 PM,52.32
2017-4-12 11:00 PM,53.34
2017-4-13 12:00 AM,54.51
2017-4-13 1:00 AM,53.00
2017-4-13 2:00 AM,20.03
2017-4-13 3:00 AM,14.37
2017-4-13 4:00 AM,13.02
2017-4-13 5:00 AM,15.73
2017-4-13 6:00 AM,13.28
2017-4-13 7:00 AM,13.03
2017-4-13 8:00 AM,14.89
2017-4-13 9:00 AM,16.54
2017-4-13 10:00 AM,17.31
2017-4-13 11:00 AM,17.01
2017-4-13 12:00 PM,14.86
2017-4-13 1:00 PM,17.30
2017-4-13 2:00 PM,17.84
2017-4-13 3:00 PM,17.46
2017-4-13 4:00 PM,18.01
2017-4-13 5:00 PM,17.80
2017-4-13 6:00 PM,19.14
2017-4-13 7:00 PM,19.85
2017-4-13 8:00 PM,22.20
2017-4-13 9:00 PM,22.01
2017-4-13 10:00 PM,24.97
2017-4-13 11:00 PM,27.21
2017-4-14 12:00 AM,24.82
2017-4-14 1:00 AM,28.01
2017-4-14 2:00 AM,25.52
2017-4-14 3:00 AM,26.76
2017-4-14 4:00 AM,25.10
2017-4-14 5:00 AM,25.31
2017-4-14 6:00 AM,22.72
2017-4-14 7:00 AM,22.58
2017-4-14 8:00 AM,25.70
2017-4-14 9:00 AM,27.86
2017-4-14 10:00 AM,26.03
2017-4-14 11:00 AM,28.18
2017-4-14 12:00 PM,29.90
2017-4-14 1:00 PM,30.61
2017-4-14 2:00 PM,28.50
2017-4-14 3:00 PM,28.07
2017-4-14 4:00 PM,27.88
2017-4-14 5:00 PM,31.00
2017-4-14 6:00 PM,29.07
2017-4-14 7:00 PM,29.62
2017-4-14 8:00 PM,28.21
2017-4-14 9:00 PM,27.65
2017-4-14 10:00 PM,25.66
2017-4-14 11:00 PM,24.80
2017-4-15 12:00 AM,27.49
2017-4-15 1:00 AM,26.41
2017-4-15 2:00 AM,25.43
2017-4-15 3:00 AM,24.27
2017-4-15 4:00 AM,25.99
2017-4-15 5:00 AM,26.20
2017-4-15 6:00 AM,24.64
2017-4-15 7:00 AM,26.35
2017-4-15 8:00 AM,26.64
2017-4-15 9:00 AM,26.37
2017-4-15 10:00 AM,24.60
2017-4-15 11:00 AM,25.04
2017-4-15 12:00 PM,24.25
2017-4-15 1:00 PM,24.62
2017-4-15 2:00 PM,26.68
2017-4-15 3:00 PM,26.42
2017-4-15 4:00 PM,27.01
2017-4-15 5:00 PM,25.92
2017-4-15 6:00 PM,25.46
2017-4-15 7:00 PM,24.59
2017-4-15 8:00 PM,26.68
2017-4-15 9:00 PM,26.44
2017-4-15 10:00 PM,26.71
2017-4-15 11:00 PM,24.91
2017-4-16 12:00 AM,30.35
2017-4-16 1:00 AM,33.46
2017-4-16 2:00 AM,32.07
2017-4-16 3:00 AM,31.57
2017-4-16 4:00 AM,30.92
2017-4-16 5:00 AM,31.13
2017-4-16 6:00 AM,28.70
2017-4-16 7:00 AM,28.28
2017-4-16 8:00 AM,31.67
2017-4-16 9:00 AM,33.81
2017-4-16 10:00 AM,41.47
2017-4-16 11:00 AM,38.00
2017-4-16 12:00 PM,36.43
2017-4-16 1:00 PM,35.77
2017-4-16 2:00 PM,34.75
2017-4-16 3:00 PM,37.90
2017-4-16 4:00 PM,39.96
2017-4-16 5:00 PM,38.65
2017-4-16 6:00 PM,40.28
2017-4-16 7:00 PM,30.14
2017-4-16 8:00 PM,28.14
2017-4-16 9:00 PM,28.51
2017-4-16 10:00 PM,31.76
2017-4-16 11:00 PM,41.87
2017-4-17 12:00 AM,38.40
2017-4-17 1:00 AM,47.20
2017-4-17 2:00 AM,40.93
2017-4-17 3:00 AM,35.11
2017-4-17 4:00 AM,47.02
2017-4-17 5:00 AM,51.06
2017-4-17 6:00 AM,43.20
2017-4-17 7:00 AM,39.11
2017-4-17 8:00 AM,40.11
2017-4-17 9:00 AM,43.29
2017-4-17 10:00 AM,47.66
2017-4-17 11:00 AM,52.73
